S_CTUID,1871,1872,1930,1931,1932,1933,1937,1938,1939,1940,1941,1942
5350305.01,51.5,6.3,1610,1055,75,410,1605,150,480,525,290,160
5350305.03,56.5,8.8,2170,1095,95,820,2170,210,595,680,385,300
5350305.04,63.4,6.9,4780,2475,145,1940,4780,385,1225,1505,940,740
5350306.01,52.2,6.7,1750,1055,115,520,1750,180,560,510,220,275
5350306.02,56.4,7,1805,1130,65,490,1800,210,540,490,320,235
5350307.03,44.1,13.1,1755,620,35,905,1760,180,370,655,355,195
5350307.04,53.9,9.8,3015,980,65,1570,3020,395,605,980,645,385
5350307.05,59.6,8.2,1810,685,45,940,1805,105,430,580,410,280
5350307.06,52.8,5.8,2160,1010,90,845,2160,225,460,715,440,320
5350307.07,49.8,9.6,2350,1095,95,1005,2355,230,535,785,475,335
5350308.02,56.8,9.6,1810,1100,100,500,1805,200,515,505,295,300
5350308.03,57.3,8.6,480,255,15,185,480,40,150,135,100,50
5350308.04,50.1,10,4610,1905,160,2160,4605,440,1015,1560,895,700
5350309,60,9.2,3050,1130,150,1655,3045,260,605,945,560,680
5350310.01,61.1,5.9,1545,1040,50,400,1540,230,395,450,280,195
5350310.02,60.3,6.8,2370,1245,95,915,2370,275,570,655,460,410
5350311.02,51.9,7.3,2500,1275,175,885,2500,320,660,615,325,575
5350311.03,55.5,9.7,1265,750,80,385,1265,120,350,445,125,225
5350311.04,56.2,7.5,3025,1485,135,1265,3025,305,820,805,410,680
5350311.05,57.3,12.8,3085,1185,130,1570,3085,285,760,800,355,885
5350311.06,59.7,14.5,2915,1250,145,1300,2915,335,690,765,390,730
5350312.02,52.5,12.4,1330,655,150,435,1330,175,340,385,125,305
5350312.03,51.9,11.9,2585,1490,190,840,2590,300,800,590,325,575
5350312.04,45.8,10.7,1955,990,195,675,1950,275,575,500,185,420
5350312.05,45.8,18.8,1325,585,115,585,1325,100,350,340,220,315
5350312.06,47,9.7,1280,645,115,480,1280,150,340,370,180,235
5350312.07,43.2,8.1,1155,685,65,395,1150,80,360,315,175,225
5350313,58.9,7.5,2645,1535,145,875,2645,305,710,660,345,625
5350314.01,51.4,12.8,1920,1085,155,635,1920,200,565,580,185,385
5350314.02,52.7,11,2140,1305,205,560,2140,205,710,600,255,370
5350315.01,50.3,6.2,1385,940,95,320,1385,200,390,275,160,350
5350315.02,48.1,11.9,1345,840,130,335,1340,190,450,360,90,245
5350315.03,52.7,10.4,2320,1445,140,650,2320,285,680,625,245,490
5350316.01,49.5,8.5,1570,1035,170,300,1570,225,515,435,125,270
5350316.03,47.7,13.3,2175,990,230,810,2175,245,700,540,250,440
5350316.04,43.5,13.8,1355,735,100,465,1355,195,380,320,175,290
5350316.05,49.3,14.8,1500,700,145,570,1500,175,415,410,185,320
5350316.06,49.6,12.8,1310,580,90,575,1305,115,285,340,140,425
5350317.02,50.6,9.7,3110,1505,155,1295,3110,245,740,995,420,710
5350317.03,56.6,10.1,1615,925,90,545,1615,125,450,395,275,375
5350317.04,59,8.1,3075,1460,115,1340,3075,205,675,890,575,730
5350317.05,56.2,9.2,1055,565,40,440,1055,80,255,290,200,230
5350318,54.6,8.9,3820,1575,240,1785,3820,370,825,1160,745,710
5350319,51.7,8.2,1665,970,45,540,1665,170,460,415,260,360
5350320.01,53.8,8.6,2180,1035,165,845,2180,320,540,590,325,405
5350320.02,57.5,7.9,2900,1180,175,1365,2900,260,620,835,525,660
5350321.01,54.1,9.1,1560,860,105,550,1560,190,310,490,255,315
5350321.02,52.3,8,1680,910,80,600,1680,150,410,525,295,300
5350322.01,55.8,9.4,2245,820,55,1215,2250,175,510,695,480,390
5350322.02,47.2,8.2,1115,655,55,340,1120,140,270,310,210,190
5350323.01,52.2,8.6,1770,1065,95,520,1770,220,570,385,235,355
5350323.02,50.9,5.3,1760,1130,80,490,1760,165,465,525,315,290
5350324.01,50.8,10.5,1435,725,65,600,1435,95,350,410,220,355
5350324.02,50.2,8.1,2375,1405,70,830,2380,150,600,655,365,600
5350324.03,40.3,9.5,1270,760,100,360,1265,135,420,290,175,245
5350324.05,48.4,7.9,1280,725,95,415,1280,105,375,320,190,295
5350324.06,59.3,8,1505,805,55,565,1505,165,385,350,185,425
5350330,57.7,6.1,1880,1205,60,520,1880,225,385,520,325,430
5350331.01,52.5,9.4,2285,1285,115,800,2285,190,480,575,350,685
5350331.03,45.4,17.4,1960,935,105,825,1955,235,440,445,285,555
5350331.04,57.4,7.5,1440,770,70,560,1435,100,325,340,240,430
5350332,50.6,12.5,2850,1360,175,1185,2855,275,650,645,500,790
5350333,56.6,9.6,2030,1260,75,635,2030,245,545,525,315,410
5350334,61.2,7.6,1575,1020,70,410,1575,195,465,435,220,255
5350335,53.1,10.8,3190,1690,115,1275,3190,320,790,765,585,730
5350336,59.9,8.4,3235,1755,205,1130,3240,420,755,790,620,655
5350337.01,61,13.3,335,185,0,125,340,55,50,95,45,100
5350337.02,53.7,10.7,775,425,50,230,775,90,185,200,135,165
5350338,59.9,10.3,2685,1585,150,790,2680,330,655,780,440,480
5350339,60.7,6.8,3070,1745,75,935,3065,375,775,905,510,490
5350340,57.2,10.1,3025,1370,135,1380,3020,315,690,940,575,510
5350341.02,54.2,11.5,1810,700,65,955,1810,170,350,575,365,355
5350341.03,41.8,16.1,1005,275,10,630,1005,120,175,290,230,185
5350341.04,48.6,16.5,2165,820,55,1140,2165,240,425,650,385,465
5350342,61,8.1,3490,1575,160,1635,3495,310,690,985,845,670
5350343,54.8,10.1,1860,895,70,805,1855,265,350,450,420,375
5350344.01,55.5,7.5,2415,1080,70,1145,2415,315,440,640,470,550
5350344.02,46.4,10.8,1230,570,55,565,1225,125,240,280,280,295
5350345,57.3,7.7,1810,895,95,785,1810,145,355,535,375,405
5350346.01,54.8,11.2,1980,790,105,1010,1980,195,330,555,470,425
5350346.02,60.5,7.5,2585,885,70,1410,2585,400,460,645,490,590
5350347,66.3,9.1,1420,650,50,670,1420,115,295,405,355,255
5350348,61.3,6.8,2595,1370,145,945,2590,350,555,730,460,495
5350349,56.6,11.1,2650,1145,105,1210,2650,305,605,610,510,620
5350350,54.8,8.2,2290,1410,110,675,2290,315,640,590,330,410
5350351.01,52.8,10.3,2360,1070,120,1090,2355,240,525,620,455,520
5350351.02,52.6,8.5,1140,485,65,525,1140,160,250,275,225,235
5350352,56.3,9.3,2375,1260,90,915,2375,300,470,700,470,435
5350353.02,54.3,7.2,2270,1215,115,850,2270,305,510,605,380,465
5350353.03,57.7,9.1,1430,605,75,715,1430,135,295,370,325,310
5350353.04,48.8,10.3,1645,710,100,780,1640,230,300,405,290,415
5350354,57.7,7.9,2475,1160,120,1065,2475,245,495,560,475,695
5350355.02,52.4,9.7,2245,1045,95,1040,2250,230,535,555,395,530
5350355.04,56.5,11.2,2220,935,95,1105,2225,205,410,520,420,670
5350355.05,53,10.8,1210,445,60,665,1215,115,215,310,240,335
5350355.06,42.5,19.7,515,200,20,290,515,25,85,140,90,175
5350356,56.6,7.7,2125,1260,160,600,2120,300,535,505,300,480
5350357.01,44,12.5,2260,1215,130,740,2260,300,625,550,265,525
5350357.02,44.3,16.8,1630,770,50,705,1635,210,335,435,215,440
5350358.01,52.8,8,1390,830,95,425,1390,115,360,320,255,345
5350358.02,50.2,12.9,1910,925,140,765,1910,190,445,435,240,605
5350358.03,50.2,12.7,2235,1120,100,935,2235,175,425,530,320,775
5350359,49,13.7,2835,1395,175,1125,2835,320,650,625,460,790
5350360,57,9.2,2680,1710,130,740,2680,215,575,665,465,760
5350361.01,56.6,7.7,2570,1710,135,675,2570,310,690,520,380,675
5350361.02,61.4,7.5,3600,2245,215,1000,3600,360,775,890,545,1030
5350362.01,56.7,10.2,2825,1780,205,790,2825,310,665,645,470,730
5350362.02,57.6,7.1,2615,1745,145,695,2615,275,675,670,315,680
5350362.03,54.3,9.6,3110,2060,180,785,3105,350,785,780,360,830
5350362.04,54.1,8.6,2185,1435,140,565,2180,200,510,585,350,540
5350363.02,54.3,11.5,1450,880,115,420,1450,150,355,360,230,350
5350363.04,60.3,7.2,1780,1050,145,555,1785,190,490,435,210,465
5350363.05,50.5,16.9,1735,820,105,745,1730,145,315,410,320,545
5350363.06,58.5,8.8,3470,1945,185,1105,3475,380,985,810,445,855
5350363.07,44.1,15,1790,765,140,860,1790,155,395,500,250,495
5350364.01,53.6,10.1,2485,1490,140,765,2485,280,590,635,340,650
5350364.02,57.3,8.9,1385,800,85,470,1390,160,300,355,180,395
5350365,53.5,10.9,2750,1580,200,905,2750,290,660,720,365,710
5350366,53.7,8.5,2655,1340,175,975,2650,410,645,580,420,595
5350367.01,53.9,9.5,1925,905,195,755,1920,270,520,450,250,430
5350367.02,53.4,8.6,1605,925,85,520,1605,265,360,375,205,395
5350368.01,53,8.8,3160,1480,115,1335,3160,380,700,745,475,860
5350368.02,50.1,9.5,1560,915,65,505,1555,220,385,415,175,375
5350369,49.9,10.3,2965,1695,205,925,2965,420,755,785,395,605
5350370.01,55.5,10.8,4195,2080,260,1565,4195,585,1080,960,530,1025
5350370.02,62,8,2635,1265,130,1110,2635,325,625,625,490,570
5350370.03,55.6,9.9,1810,975,120,665,1810,195,495,470,275,380
5350371,55.2,8.4,3245,2025,165,940,3240,365,840,915,580,535
5350372,57.2,7.8,2070,1295,105,595,2070,325,625,485,270,370
5350373,56.4,9.1,2105,1150,110,750,2110,280,565,550,325,385
5350374.01,56,9.8,2115,1195,145,695,2120,210,620,560,270,460
5350374.02,52,8,1330,775,70,455,1325,95,415,385,125,305
5350374.03,50.5,7.9,1830,880,130,740,1825,190,525,465,225,430
5350375.01,43.9,11.9,2240,1155,120,825,2240,235,590,550,365,500
5350375.02,56,8.6,865,560,60,220,865,115,245,280,85,140
5350375.03,52,10.3,2165,1115,105,860,2170,250,660,530,255,470
5350375.04,53.7,10.5,2350,1325,190,775,2350,210,630,590,330,595
5350375.05,54.8,9.1,3060,1850,160,960,3060,315,870,885,310,670
5350376.01,49.7,10.1,1975,1115,150,665,1975,235,535,545,225,435
5350376.02,51.4,12.3,2095,1185,170,650,2095,225,630,555,310,375
5350376.04,47.6,8.9,1935,1260,115,495,1940,285,625,465,205,360
5350376.05,45.3,10.6,2540,1580,385,470,2540,360,705,705,320,455
5350376.06,8,0,30,20,10,10,30,0,0,0,0,15
5350376.08,50.1,9.7,2550,1440,230,795,2550,255,645,665,335,645
5350376.09,49.3,9.2,1985,1225,230,455,1985,290,615,520,180,380
5350376.11,50.1,13.9,1335,615,95,595,1340,100,355,325,185,370
5350376.12,49.7,11.3,2110,1320,105,630,2110,275,560,545,265,465
5350376.13,44.7,9.9,1405,845,110,390,1400,230,385,355,140,295
5350376.14,50.7,8.2,1505,950,135,385,1500,140,520,355,155,325
5350376.15,43.4,7.8,1290,805,105,340,1285,175,415,315,145,240
5350376.16,45.7,10.3,1325,620,90,510,1325,175,420,330,135,265
5350377.01,55.5,9.1,4055,2585,270,1050,4055,585,1170,1035,445,820
5350377.02,49.3,10.4,1775,1175,115,415,1775,255,485,495,215,330
5350377.03,49.5,10.4,1130,725,55,300,1130,180,250,265,175,255
5350377.04,51.1,9.3,2500,1515,225,660,2500,295,690,700,280,525
5350377.06,48,10.7,1425,875,210,310,1420,175,430,385,125,305
5350377.07,50.1,9.7,1940,1160,160,535,1935,205,525,540,200,460
5350378.02,50.4,12.1,1350,710,70,535,1350,150,365,290,180,360
5350378.03,58.6,9.6,3530,2030,240,1110,3530,515,845,880,435,855
5350378.04,53.5,10.8,2460,1415,190,765,2460,410,590,490,240,725
5350378.05,57.3,9.3,1745,1030,100,585,1745,185,395,435,315,415
5350378.06,55.4,11.7,2635,1455,160,905,2635,325,690,610,310,705
5350378.07,54.1,9.4,2980,1665,210,985,2975,465,715,695,390,720
5350378.08,53,9.4,2780,1690,220,785,2780,395,700,680,335,665
5350378.11,56.3,11,2610,1420,195,910,2610,345,565,615,335,740
5350378.12,49.9,11.4,2045,1045,215,730,2045,225,505,430,250,630
5350378.14,50.8,12.3,1545,910,110,485,1545,215,485,310,175,365
5350378.16,55.9,9.7,2740,1615,190,865,2740,335,590,725,340,750
5350378.17,56.7,10.8,1460,775,110,555,1460,180,305,370,135,480
5350378.18,43.7,13.1,920,595,110,200,915,130,320,210,100,150
5350378.19,53.7,9,2285,1500,205,525,2280,285,640,580,245,540
5350378.2,51.5,6,885,555,120,190,885,95,320,185,95,195
5350378.21,50.9,10.9,1600,990,170,405,1595,180,475,415,130,395
5350378.22,49.3,7.1,1395,845,160,335,1395,140,390,370,215,285
5350378.23,47.2,7.6,1570,965,110,450,1570,215,440,420,160,330
5350378.24,47.4,10.3,2295,1350,210,670,2295,310,610,565,285,530
5350378.25,61.3,7.1,3745,2340,290,1070,3740,495,955,865,445,980
5350378.26,61.9,9.3,2320,1670,180,450,2325,210,670,600,355,485
5350378.27,61.3,9.3,2760,1700,175,850,2765,310,600,615,430,810
5350378.28,55.6,9.2,3210,1940,245,965,3210,305,770,730,465,935
5350400.02,63.8,5.5,2825,2135,180,425,2825,450,700,750,360,570
5350400.03,60.9,6.3,1410,1075,75,220,1410,230,285,390,205,305
5350400.04,58.1,8.3,845,620,45,130,845,170,215,225,85,140
5350400.06,62.7,6.7,1415,1035,115,190,1415,220,405,365,175,255
5350400.07,61.7,5.4,1470,1115,85,185,1475,315,360,395,120,280
5350400.08,54.1,5.8,1140,850,60,140,1140,235,385,235,100,190
5350400.11,57.5,8.1,2880,2025,305,495,2880,390,865,700,335,595
5350400.12,56.9,7.7,3150,2385,190,455,3150,445,825,840,345,695
5350400.13,56.8,9.4,2910,2140,235,460,2915,375,850,720,360,605
5350400.14,53.4,9.6,2680,1820,305,490,2675,280,725,785,290,590
5350400.15,61.8,5,2060,1620,155,170,2055,335,650,525,235,305
5350400.16,60,8.6,2430,1910,150,315,2430,275,750,600,350,460
5350400.17,57.2,12.2,2150,1415,220,450,2145,285,680,555,285,345
5350400.18,54,8.7,1060,650,90,280,1060,110,260,285,120,285
5350400.19,69.4,5.1,4660,3435,300,745,4660,410,1100,1410,645,1090
5350400.2,64.3,10.7,1945,1480,125,315,1940,105,525,500,265,550
5350400.21,63.8,8.9,905,730,60,100,910,70,225,270,155,185
5350400.22,63,6.6,4310,3295,330,595,4305,390,1115,1190,605,1000
5350400.23,60.9,8.2,3930,2715,405,705,3925,445,1175,1010,555,745
5350401.04,56.1,7.8,1475,1030,160,235,1475,255,435,350,175,260
5350401.05,54.2,9.1,1035,715,65,185,1030,185,375,250,75,150
5350401.06,55.4,6.1,1955,1415,150,300,1960,320,560,535,205,340
5350401.07,57.7,5.9,1565,1200,115,200,1565,300,505,335,185,245
5350401.08,57.5,7.2,1245,1015,50,125,1245,205,350,320,140,230
5350401.09,53.3,8.4,3355,2545,210,490,3355,585,970,840,275,695
5350401.1,58.1,5.8,2125,1605,150,295,2125,420,660,415,260,355
5350401.11,55.9,10,3060,2185,315,490,3060,365,905,755,515,525
5350401.13,53,9.5,2745,1695,395,590,2750,335,875,770,300,470
5350401.14,57.6,6.8,3515,2620,305,505,3515,455,1015,885,485,670
5350401.15,49.2,7,1065,775,85,135,1060,205,285,275,90,200
5350401.17,52.8,5.8,1520,1105,180,170,1520,235,510,365,175,235
5350401.18,59.5,9.8,3000,2270,170,430,3000,525,1125,615,325,420
5350401.19,48.9,12.3,2805,1865,305,545,2800,455,785,765,295,510
5350401.2,52.9,9.3,1890,1275,200,360,1890,205,550,570,165,405
5350401.21,55.7,7.2,1335,915,150,260,1335,190,435,375,120,215
5350401.22,54.3,8.4,3460,2505,295,525,3465,490,1080,835,460,605
5350401.23,54.7,7.7,815,645,50,95,815,105,280,210,65,160
5350402.01,61.6,7.9,1155,855,65,210,1155,175,350,270,130,235
5350402.02,57.5,6.9,2455,1525,120,705,2455,290,785,660,320,400
5350402.03,54.7,4.1,1240,815,60,285,1240,185,365,285,120,290
5350402.04,58.5,7.4,2225,1500,140,475,2225,345,545,615,295,435
5350402.05,54.5,4.4,725,585,15,105,725,80,330,135,100,85
5350402.06,55.5,6.6,2655,1705,150,660,2655,405,830,655,370,400
5350402.07,58.2,4.8,875,625,45,165,875,120,240,260,65,175
5350402.08,52.6,7.9,2400,1785,120,440,2400,270,720,655,345,410
5350402.09,59.3,5.2,1650,1125,70,330,1650,220,505,390,235,305
5350402.1,67.6,7.6,1910,1360,130,340,1910,285,560,525,220,320
5350402.12,59.4,6.2,2945,2175,175,440,2945,445,1140,660,250,450
5350402.13,59.3,6.2,2250,1675,185,325,2250,305,710,475,335,420
5350403.01,57.3,5.8,3200,2450,220,445,3195,385,1090,745,425,555
5350403.04,59.7,8.5,1925,1445,90,320,1925,225,495,465,255,490
5350403.05,60.2,5.1,1660,1310,90,230,1660,170,470,385,225,415
5350403.07,60.7,7.1,4995,3785,325,795,4995,335,1605,1275,625,1160
5350403.09,56.9,8.7,2175,1645,100,380,2175,200,645,620,210,505
5350403.1,61.4,6.8,2485,1755,225,440,2485,155,660,710,300,660
5350403.11,61.2,6.7,4610,3490,300,755,4615,340,1130,1415,600,1125
5350403.12,68.1,6.1,4535,3365,290,745,4535,460,940,1315,660,1160
5350403.13,55.5,4.9,2685,1950,195,435,2685,325,550,805,335,675
5350403.14,61.4,7.3,4460,3270,325,795,4460,360,1255,1260,535,1050
5350403.15,64,4.6,5270,4190,305,665,5270,435,1550,1405,680,1205
5350403.16,66.9,5.5,1935,1515,130,245,1940,245,435,515,235,510
5350410.02,60.1,5.7,2110,1220,105,675,2115,290,500,525,280,510
5350410.03,60.5,6.5,3190,2300,155,590,3190,440,1090,725,395,535
5350410.04,64.2,6.5,1755,1315,50,285,1750,275,480,450,250,300
5350410.05,64.6,6.9,2950,2310,120,420,2955,500,1105,655,315,380
5350410.07,64.6,2.1,1855,1270,100,410,1850,210,530,495,230,380
5350410.09,53,10.8,2175,1335,110,645,2180,205,625,605,350,395
5350410.1,52.1,7.1,1635,1100,50,415,1635,155,490,380,230,375
5350410.11,57.9,6.1,1490,1045,100,240,1485,265,435,380,195,210
5350410.12,52.8,6.1,2710,1940,135,455,2710,425,900,640,270,480
5350410.13,65.7,7.4,3420,2675,190,430,3425,580,1210,705,375,560
5350410.14,62.3,6.1,2860,1980,140,640,2860,330,770,800,335,620
5350410.15,60.2,6.7,970,635,35,250,965,135,225,300,110,195
5350411.01,60,7,2620,1760,175,560,2620,330,815,710,330,435
5350411.04,62.6,4.5,2935,2365,150,360,2935,535,875,755,345,420
5350411.07,63,6.5,2210,1745,180,220,2215,390,740,540,250,295
5350411.08,66.9,5.6,1275,955,80,175,1275,220,370,350,165,165
5350411.09,69.9,5.5,3310,2440,220,565,3310,380,925,1020,505,475
5350411.12,67.4,6.9,3010,2275,265,370,3010,570,805,850,355,435
5350411.15,66.4,5.8,2255,1780,105,280,2260,395,650,635,310,270
5350411.16,67.9,5.6,3015,2440,170,335,3015,305,910,850,430,515
5350411.17,70.5,6.5,3345,2545,120,585,3345,315,655,980,565,830
5350411.18,72.3,5,5455,3845,360,1075,5455,560,1325,1580,860,1125
5350411.19,72.3,4.2,3795,3045,140,480,3795,510,1010,1140,490,645
5350411.21,69.1,6.4,1360,1050,85,130,1360,280,375,395,155,160
5350411.22,68.1,5.7,2920,2320,150,370,2920,655,865,685,300,415
5350411.23,58.9,7.5,2150,1755,85,240,2155,385,575,600,280,310
5350411.24,57.6,9,3090,2340,280,390,3090,445,865,855,455,465
5350411.25,67.7,6.2,1725,1305,105,250,1730,230,470,475,190,365
5350411.26,72.1,5.5,2865,2190,250,360,2870,340,880,735,490,425
5350411.27,68.7,5.2,2235,1710,155,315,2235,335,630,555,330,380
5350411.28,74.3,6.2,2450,1830,105,435,2450,255,690,700,320,490
5350411.29,66.5,5,2195,1680,115,305,2195,310,690,530,210,460
5350411.3,71.1,6.8,3345,2565,185,485,3340,365,955,990,410,625
5350412.01,55.6,4.9,2840,2390,190,185,2845,660,915,660,295,320
5350412.02,58.8,6.2,4140,3530,230,290,4140,795,1465,1040,435,405
5350412.04,59.7,5.1,2265,1885,170,170,2260,510,750,480,220,305
5350412.06,59.9,4.7,1695,1415,130,130,1700,375,480,425,200,220
5350412.08,50,5.3,1115,965,65,60,1115,180,415,315,100,95
5350412.1,55.2,7.7,2705,2245,115,275,2705,430,975,710,295,295
5350412.11,68.1,4.9,2480,2125,190,135,2480,350,915,630,255,320
5350412.12,62.9,5.9,1945,1510,125,215,1945,420,540,485,195,305
5350412.13,57.5,3.7,2030,1695,135,145,2035,510,560,490,225,245
5350412.14,65.9,3.7,1785,1525,130,95,1785,290,715,390,180,215
5350412.15,63,3,2700,2305,165,185,2695,475,940,705,250,325
5350412.18,63.2,4.8,3855,3280,285,250,3860,870,1195,1000,330,470
5350412.19,69.1,5.3,4840,4080,350,315,4840,625,1705,1280,485,745
5350412.2,68.9,5.1,2910,2445,160,230,2905,400,970,775,345,415
5350412.21,x,x,x,x,x,x,x,x,x,x,x,x
5350412.22,69.2,3.9,4200,3440,260,385,4200,570,1360,1100,530,640
5350412.24,68.7,6.2,4210,3260,340,465,4210,645,1220,1095,555,695
5350412.25,65.4,7.2,2685,2100,220,300,2685,520,895,555,305,415
5350412.26,67.5,7,2990,2365,230,330,2990,330,875,830,460,490
5350413.01,69.3,4.9,4540,4070,190,205,4540,445,1565,1320,530,680
5350413.02,71.5,4.8,6030,4980,355,590,6030,840,1780,1660,850,905
5350420.03,55.4,9.3,2820,1970,150,550,2820,445,785,685,300,610
5350420.05,56.1,6.9,3435,2500,220,555,3435,590,1070,895,315,560
5350420.06,54,8.2,2140,1640,120,335,2145,265,630,630,265,355
5350420.08,53.5,6.2,1870,1345,105,350,1865,195,555,495,295,330
5350420.09,56,6.7,2125,1380,115,460,2130,260,615,515,215,515
5350420.1,55.2,6.8,1320,1060,80,170,1320,180,420,325,155,245
5350420.11,52.9,7.4,2310,1775,110,335,2315,365,605,600,340,410
5350420.13,63.6,6,2595,1850,125,540,2595,350,725,725,370,425
5350420.14,62.1,7.4,3400,2320,140,755,3400,395,955,860,410,780
5350420.15,56.4,10.3,910,655,50,140,910,140,270,235,120,150
5350421.01,57.1,6.8,2860,2185,135,385,2860,420,975,680,320,470
5350421.04,53.7,5.4,1665,1090,100,320,1665,240,430,440,200,350
5350421.05,66,7.6,1730,1300,80,255,1725,190,475,495,240,325
5350421.06,54.7,7.4,1520,1155,85,220,1520,190,395,405,235,290
5350421.07,63.5,6,2030,1580,175,220,2025,285,595,575,225,350
5350422.02,56.4,10.7,2485,1850,130,380,2485,345,705,660,320,445
5350422.03,62.8,6.9,3230,2405,190,580,3225,400,895,740,355,830
5350422.04,59.4,5,1715,1205,115,335,1710,160,545,405,190,410
5350422.05,56.1,6.5,2840,2005,220,540,2840,310,670,790,385,685
5350422.06,52.1,8.2,2170,1555,135,345,2165,380,615,550,285,335
5350423.01,59.7,6.1,1540,1155,65,225,1540,275,415,310,240,300
5350423.02,63.7,6.5,3625,2720,205,535,3625,535,920,980,570,625
5350424.04,62.8,6.6,1130,835,85,190,1130,95,235,290,185,320
5350424.05,53.6,9.6,3745,2735,235,610,3745,425,795,1035,595,895
5350424.07,66.4,5.8,3930,3000,205,600,3930,420,810,1170,565,960
5350424.08,63.3,6.7,3485,2675,215,465,3485,475,910,845,520,735
5350424.09,69.3,6.2,1685,1360,105,170,1690,180,380,460,335,330
5350424.1,66.5,6.5,3075,2555,205,260,3075,430,630,840,465,710
5350424.11,62.2,7,3535,2930,245,275,3535,460,855,1020,500,700
5350424.13,70.4,3.7,1060,880,80,80,1060,95,275,275,170,245
5350424.14,70.6,6.6,6265,4945,330,825,6265,520,1365,1650,1080,1650
5350424.15,65.5,5.5,4475,3570,235,570,4475,380,970,1300,700,1130
5350424.16,66.6,6.6,3890,3060,165,620,3895,300,690,1165,670,1070
5350430.03,67.7,5.4,2645,2290,105,145,2645,530,495,770,400,450
5350430.05,67.5,4.6,3410,2825,250,260,3410,565,715,990,500,645
5350430.06,73,6.2,3225,2720,160,255,3225,390,610,985,545,700
5350430.07,68.2,5.5,3735,3090,200,300,3735,680,845,1005,480,725
5350430.08,65.4,4.5,2720,2100,175,290,2715,430,515,815,385,570
5350431.01,51.6,4.9,2450,2120,170,85,2450,385,640,695,285,440
5350431.02,60.9,5.4,2695,2350,185,65,2695,485,755,640,380,440
5350440,64.4,6.8,3280,2565,210,325,3280,785,710,665,500,610
5350441.02,60.7,6.6,2050,1565,150,210,2050,500,585,395,245,325
5350441.03,66,5,3620,2780,265,390,3615,735,765,760,565,790
5350441.04,69.8,6.4,2915,2345,250,275,2910,550,675,680,390,620
5350442.02,58.4,7.7,1845,1430,115,210,1845,440,440,445,220,310
5350442.03,66,7.3,2635,2090,170,295,2635,515,640,570,390,525
5350442.04,66.4,5.8,1815,1455,60,195,1810,400,385,370,260,395
5350442.05,71.7,4.8,3830,2960,245,410,3830,990,730,710,545,855
5350442.06,71.8,5,4980,3840,300,675,4985,870,805,1220,770,1305
5350450.02,59.3,5.4,1265,970,120,70,1265,450,255,230,115,225
5350450.03,64.4,7.7,3960,3200,290,225,3955,1330,865,700,465,595
5350450.05,65.7,7,2955,2320,210,270,2955,935,585,490,340,610
5350450.06,66.1,6.2,3385,2805,235,290,3385,705,625,680,600,775
5350451.01,62.3,4.6,1055,820,110,85,1055,385,250,180,130,115
5350451.02,59.9,7.9,2310,1710,125,270,2315,730,505,330,345,405
5350451.03,65,6.3,3515,2730,295,340,3510,1005,790,700,405,620
5350451.05,66.4,7.3,2255,1865,110,185,2255,550,450,500,305,460
5350451.06,72.9,6.4,3485,2695,300,325,3490,895,840,555,485,705
5350451.07,75.6,6.5,2650,2100,115,320,2650,615,620,465,370,575
5350452.01,66.5,5.4,1625,1235,75,185,1625,405,390,325,215,300
5350452.02,63.2,8.7,2500,1765,180,285,2495,705,730,385,285,400
5350452.03,61.8,6,2620,2030,170,210,2620,720,635,440,300,520
5350452.05,73.4,5.6,2290,1790,115,285,2295,395,455,535,285,620
5350452.06,68.7,3.8,2235,1710,160,230,2230,415,570,415,330,500
5350452.07,66.4,7.3,2740,2220,200,155,2735,660,755,420,410,495
5350455,69.4,4.9,3940,3450,245,140,3945,500,1170,855,625,795
5350456.01,62.6,5.4,1965,1700,110,105,1960,350,570,385,235,425
5350456.02,69.9,6.1,3700,3150,240,210,3700,635,1150,780,465,670
5350456.03,63.4,7,2045,1800,110,95,2040,265,760,375,290,355
5350460.01,64.7,4.3,3325,2820,145,285,3325,415,905,915,560,535
5350460.02,62.5,4.5,1600,1380,85,80,1605,330,425,395,225,220
5350461.01,71,4.5,2775,2470,105,95,2775,400,595,820,460,500
5350461.02,66.6,4.1,3790,3300,135,145,3795,585,800,960,750,705
5350470,63.7,6.3,1400,1250,65,40,1400,135,235,260,280,495
5350471,65.8,5.3,1600,1430,70,35,1595,365,315,325,210,375
5350472,70.5,4.8,3905,3415,275,150,3905,530,1125,865,490,890
5350473.01,68.7,6.4,3390,2960,230,90,3390,700,780,645,480,780
5350473.02,65.5,7.9,3575,3035,270,115,3575,635,1055,725,430,725
5350473.03,62.1,7.7,1835,1610,115,60,1840,385,405,420,220,410
5350474,62,5.8,2615,2260,175,100,2615,475,470,575,360,740
5350475,57.2,6.5,3010,2565,240,65,3010,605,465,675,465,800
5350476.01,58.1,0,125,100,0,0,125,80,20,10,0,10
5350476.02,58.4,7,1020,950,40,20,1020,175,165,235,160,285
5350480.01,61.2,5.7,2065,1660,205,65,2065,460,480,460,295,365
5350480.02,68.1,6.3,5295,4540,365,215,5295,875,990,1295,910,1220
5350481.01,72,6.1,4365,3635,305,240,4365,740,940,1010,605,1065
5350481.02,65.6,6.1,2185,1755,205,105,2190,550,525,430,285,400
5350482,68,4.9,3675,3245,240,120,3675,635,765,865,570,840
