S_CTUID,690,743,746,857,860,867,870
5350341.03,41.5,25344,11952,65.6,62.4,52.2,50.8
5350341.04,22.8,42217,19968,39,35.9,32.7,31
5350342,13.7,61696,31915,19.9,17.4,15.5,14.6
5350343,19.4,51360,22507,23.7,22.8,20.6,20.7
5350344.01,19.6,51763,24448,21,17.7,18.1,17.3
5350344.02,23.9,31893,19029,41.5,39.8,34.6,34.6
5350345,16.9,63317,28160,15.3,13.8,13.5,13.5
5350346.01,19.3,47632,26272,30.6,27,24.7,23.1
5350346.02,16.9,48661,30160,25.1,22.2,18.6,17.2
5350347,8.9,75648,49664,9.7,9,8,7.6
5350348,12.1,70656,41728,10.2,9.7,8.1,8
5350349,17.5,46571,27504,25.3,23.6,19.7,19.3
5350350,16.8,57728,25344,17.9,16,14.6,14.3
5350351.01,19.5,48992,24864,22.8,21.6,18.5,18.4
5350351.02,18.4,48896,31296,21,19.6,18.8,18.2
5350352,17.2,52384,29664,19.6,17.7,14.7,14
5350353.02,18,61120,32341,19.1,16.5,15.4,14.1
5350353.03,16.3,57301,29355,15.9,15.6,11.4,11.9
5350353.04,23.3,44493,23787,32.7,30.2,26.5,25
5350354,15.4,66133,35200,14.8,13,13.4,12.9
5350355.02,19.6,51913,31083,19.9,18.5,15.8,15.4
5350355.04,18.5,50091,32576,25.2,21.8,20.6,18.9
5350355.05,24.1,46515,25408,31.2,28.1,23.8,23.1
5350355.06,25.8,42464,18496,38.8,34.3,29.4,26.4
5350356,15.1,66702,34944,13.4,13,10.9,11.2
5350357.01,31.2,39936,18816,38.6,32.2,29.6,25.7
5350357.02,27.1,38118,17774,43.3,40.7,36.1,34.3
5350358.01,17.7,67296,34176,17.1,15.4,14,13.5
5350358.02,23.7,41242,20288,29.9,28,24.9,24.6
5350358.03,23.1,39296,15072,33,30.8,27.9,27.7
5350359,22.9,44855,21965,31.3,28.3,25.9,24
5350360,12.9,74206,43072,11.3,9.7,8.8,7.9
5350361.01,8.7,100250,45952,7.4,7.5,6,6.7
5350361.02,9.1,94185,45995,5.3,4.9,4.7,4.5
5350362.01,13.9,71239,38656,11.2,9.7,10,9
5350362.02,11.7,91307,34944,9.1,9.2,7.7,8.8
5350362.03,13.5,87552,33408,11.7,12.6,11.7,13.5
5350362.04,15.7,65755,36301,9.3,8.4,7.7,7.6
5350363.02,14.7,71066,37717,9.5,9.4,7.1,7.5
5350363.04,14.7,68096,30272,15,14,11.5,11.8
5350363.05,24,35840,17984,46.4,43.1,38.4,37.3
5350363.06,11.9,49016,37632,27.3,26.3,22.2,22.7
5350363.07,26.8,35264,17536,44.7,42.5,37.7,37.6
5350364.01,17.6,59947,27712,19.7,17.3,15.5,15.3
5350364.02,14.6,70546,38784,13.5,13.1,11.1,11.8
5350365,17.3,65646,27808,17.3,16.1,15.6,15.7
5350366,18.7,55974,25600,20.1,17.9,16.8,16.3
5350367.01,17.6,53486,31296,29.9,28.6,24.4,24.8
5350367.02,15.7,73024,37664,11.8,11.6,10.4,10.9
5350368.01,10.2,42845,33323,34.1,35.8,29.7,33.1
5350368.02,18,62560,21227,16.7,12.7,14.6,13.3
5350369,19.1,58581,35200,26,23.4,19.6,18.1
5350370.01,17.5,48267,29632,27.3,24.2,19.8,18.4
5350370.02,16,58325,31334,19.2,17.5,15.8,15.1
5350370.03,15.8,60064,31680,17.9,16.6,15.2,14.5
5350371,15.2,62336,30784,18.2,17.2,13.9,13.6
5350372,13.6,72038,36011,11.8,11.4,9.3,10.2
5350373,16.4,52715,29856,21.4,19.9,18.9,19.1
5350374.01,13.2,62866,35029,17.6,17.1,14.2,14.6
5350374.02,16.2,65067,28800,14.3,13.7,13.6,15
5350374.03,21.6,43904,17787,27,21.3,23.9,21.5
5350375.01,25,37877,18848,33,27.8,26.7,24.2
5350375.02,10.6,87040,38016,8.7,8.4,7.2,7.5
5350375.03,18.9,48538,25216,31.4,29,24.7,24.6
5350375.04,14.3,66816,33195,19,18.3,16.1,17.2
5350375.05,12.5,61619,32320,17.1,15.7,14.3,14.2
5350376.01,18.6,54784,23872,29.4,28.6,26.3,27.8
5350376.02,21.4,51046,25472,26.7,24.4,22.3,22.3
5350376.04,16,59072,25088,23.2,20.9,18.9,19.1
5350376.05,18.1,62421,22944,18.8,17.5,22.8,24.4
5350376.06,39.7,28848,22976,40.6,41.7,26.6,41.7
5350376.08,19,57253,35200,20.4,20.5,15.9,17.9
5350376.09,17.8,55040,24896,23.7,21.7,20.2,21.1
5350376.11,21.4,52480,26432,30.4,27.6,24.8,24
5350376.12,16.6,61664,35072,15.3,14.6,12.4,13.4
5350376.13,18.7,56320,25920,22.5,20.3,17.7,17.6
5350376.14,14.5,73472,26176,17.3,16.6,17.7,18.9
5350376.15,16,52821,31040,24.9,23.5,17.3,19.1
5350376.16,22.1,41760,28160,31.9,30.1,24.3,24.5
5350377.01,12.4,52764,36352,25.5,24.9,20.7,21.7
5350377.02,15.6,62933,33408,19.8,20.4,16.2,17.8
5350377.03,15.4,72192,37312,16.3,16.2,16.9,18.4
5350377.04,18.1,62528,25920,20.8,19.6,17.9,18.3
5350377.06,15.9,66617,24448,19.4,18.9,26.2,27.2
5350377.07,16,68380,25152,19.9,19,22.6,23.5
5350378.02,19.3,58752,24128,22.7,23.1,22.1,25
5350378.03,14.6,61773,37120,16.5,15.1,13.1,12.9
5350378.04,19.8,56645,32640,25.2,22.5,18.9,17.8
5350378.05,18,63712,26272,17.3,14.7,13.2,12.1
5350378.06,18.8,62880,21696,19.4,17.7,14.1,13.7
5350378.07,16.6,57760,31424,20.7,19.1,16.2,16.2
5350378.08,17.9,60800,22720,18.7,17,15,14.4
5350378.11,17.3,59200,32896,19.4,16.9,14.1,13.1
5350378.12,25.4,45369,19541,28.4,24.4,21.5,20.3
5350378.14,17.6,58675,33088,24.3,22.7,19.2,18.9
5350378.16,18.4,57216,33920,18.2,15.5,13.9,13.2
5350378.17,18.2,66240,40576,19.2,15.2,14.7,12.6
5350378.18,24.2,40512,24192,37.6,31.7,24.4,22.7
5350378.19,15.5,69824,30400,16.9,15.5,15.1,14.9
5350378.2,25.6,42829,21760,35.4,32.4,25.8,26.6
5350378.21,16.5,70707,26944,19,18,18.6,19.6
5350378.22,17,72375,24512,17.1,16.8,19.9,21.1
5350378.23,16.6,64819,27200,18.8,18.1,17.4,19.1
5350378.24,20,47854,21728,26.8,21,18.9,17.5
5350378.25,13.2,84395,38400,9.8,8.6,8.5,7.6
5350378.26,11.6,90368,54656,8.3,7.3,6.3,5.7
5350378.27,12.2,78057,40960,11.1,9.4,9.1,8.4
5350378.28,16.4,77227,30912,12.3,10.8,9.3,8.8
5350400.02,6.8,104420,46720,6.3,6.1,5.7,5.7
5350400.03,8.9,94098,39680,7.8,7.9,5.9,6.6
5350400.04,9.4,71808,36096,13,12.8,9.7,10.1
5350400.06,7.9,94464,44928,5.9,5.9,5.1,5.6
5350400.07,7.8,96213,42880,5.9,6.9,5.7,6.9
5350400.08,17.8,45440,25429,21.5,18.5,15.7,15.2
5350400.11,12.9,81335,24448,15,13,12.8,11.8
5350400.12,11.1,80933,32704,12.1,11.1,9.4,9.3
5350400.13,15.2,68352,29419,20.1,17.6,15.5,14
5350400.14,16.2,75497,24576,15,13.7,14.1,14.4
5350400.15,7.3,97606,48576,7.2,6.4,5.7,5.4
5350400.16,7.2,105033,34432,7.5,7,6.2,6
5350400.17,17,65248,26944,20.3,18.9,15.6,15
5350400.18,20.1,57056,17757,21.8,19.5,18,18.3
5350400.19,6.6,88299,52416,9,8.6,6.7,6.6
5350400.2,7.9,91546,45184,11.1,10.5,8.4,8.1
5350400.21,8.7,85419,45184,11.7,11.4,6.7,7
5350400.22,8.9,98731,40320,8.7,7.5,6,5.6
5350400.23,11.2,83763,24384,12.7,10.8,9.6,8.7
5350401.04,16.1,75776,26432,12.7,12.5,13.9,15.8
5350401.05,8.1,40986,35648,38.8,35.9,31.8,31.2
5350401.06,7,97485,35200,15.2,15.1,12.2,12.6
5350401.07,6.7,86443,30752,14.2,14.5,10.3,11.2
5350401.08,5.1,104576,50688,15.4,15.8,13.2,13.6
5350401.09,7.6,73552,33088,20.6,19.5,17.3,17
5350401.1,7.2,95598,39744,12.1,12,8.3,8.5
5350401.11,13.4,76195,31328,14.5,13.2,13.2,12.7
5350401.13,17,62976,25664,20.9,19.7,20.2,20.7
5350401.14,6.8,99648,38208,11.3,10.9,9,9.3
5350401.15,13.6,66987,43904,12.2,12.5,8.9,10.1
5350401.17,13.4,79718,26560,12.5,12.6,11.7,13.2
5350401.18,9.5,47653,37728,29.1,27.7,24,24.2
5350401.19,17.6,62656,24896,22.7,21.5,22.2,22.9
5350401.2,15.5,72243,28096,16.4,15.7,15.3,15.7
5350401.21,15,70272,24597,17.6,17,16.6,16.5
5350401.22,11.8,69702,25472,19.2,18.6,15.8,16.3
5350401.23,10.3,91648,32576,11.9,10.7,11.6,12.3
5350402.01,9.9,83822,47296,10.3,11,7.3,7.8
5350402.02,7.5,47840,25696,32.6,33.2,29.2,30.6
5350402.03,9.9,71526,41088,12.9,12.7,9.3,10.4
5350402.04,7.1,89728,48282,10.3,10.8,8.3,9.2
5350402.05,5,117568,65792,12.7,14.6,10.7,12.4
5350402.06,11.6,54352,29888,21.7,21.7,17.3,18.3
5350402.07,10.6,81562,45952,8.3,9,7.1,8.6
5350402.08,9.6,80448,37589,15.8,16.4,12,13.4
5350402.09,11.1,68445,41088,15.8,16.4,12.9,13.8
5350402.1,8.5,74212,42368,12.9,10.8,9.6,9.1
5350402.12,9.8,46048,37427,31.5,28.8,24.9,24.4
5350402.13,6.3,119552,40576,7.7,8,6.3,6.9
5350403.01,6.7,92416,23808,15.3,15,11.9,12
5350403.04,6.9,90778,33920,11.8,10.9,8.4,8.3
5350403.05,3.7,105792,53120,14.2,14.1,10.8,10.8
5350403.07,7.5,79300,30443,18.7,18.6,14.4,14.5
5350403.09,7.8,82688,28224,16,15.4,12.8,12.9
5350403.1,8,77970,39552,16.3,14.9,11.2,10.6
5350403.11,8.7,83275,34432,13.7,13.5,10.7,11
5350403.12,7.7,95440,42624,10.1,9.6,7,7.1
5350403.13,11.9,77824,47360,10,10.4,7.8,9
5350403.14,8.3,81847,39552,16.4,15.4,13.1,12.9
5350403.15,6.5,87703,40704,14.4,14.7,11.4,11.8
5350403.16,8.3,79770,38080,12.2,11.6,7.7,7.8
5350410.02,12,81042,30656,10.1,10.1,8.2,8.8
5350410.03,5.6,89446,36224,11.3,11.1,9.2,9.3
5350410.04,8.6,97664,30784,8.4,7.9,6.3,6.1
5350410.05,3.4,129152,49280,5.8,5.6,5.7,5.8
5350410.07,8.9,103936,46592,5.2,5.3,4.9,5.5
5350410.09,12.3,56384,32896,19.3,19.1,16.2,17.5
5350410.1,11,74795,42944,12.4,13.2,9.5,11.3
5350410.11,9.2,85299,21248,13.2,11.8,10.3,10.3
5350410.12,14.4,46688,35072,25.5,24,19.5,19.8
5350410.13,3.9,123776,40064,6,5.7,5.1,5.3
5350410.14,7.7,96484,33536,8.1,7.4,5.9,5.8
5350410.15,15,75674,28832,8.8,8.5,6.6,6.8
5350411.01,12,72235,37547,9.9,10,8.2,8.9
5350411.04,12,93389,26304,5.9,4.1,4,3
5350411.07,8.9,99755,31061,6,4.9,3.9,3.5
5350411.08,9.3,77005,44672,10.6,10.1,9.4,9.1
5350411.09,7.1,91936,42560,7,6.2,5.9,5.7
5350411.12,8.9,94037,39552,7.6,6.8,6,5.3
5350411.15,11.4,85504,38272,7.6,6.7,5.7,5.4
5350411.16,5.6,101973,40576,7,7.1,4.6,4.5
5350411.17,4.5,110165,36096,9.5,9.8,7.6,8.2
5350411.18,6.3,101047,43840,9,8.8,7,7
5350411.19,5.6,97280,28928,11.5,11.8,9.6,10.4
5350411.21,8.9,84608,45440,9,8.1,7,6.6
5350411.22,9,94720,39680,6.4,5.7,4.7,4.4
5350411.23,13,58084,34048,11.9,10.7,8.4,8.5
5350411.24,12.8,75593,32704,21.8,19.2,17.3,15.1
5350411.25,10.3,85589,40832,8.7,7.6,6.7,5.9
5350411.26,7.5,94444,39936,6.3,5.6,4.8,4.7
5350411.27,7.8,102869,41600,6.3,5.6,4.7,4.2
5350411.28,4.6,102170,48512,9,9.6,7.6,8.4
5350411.29,5.6,100992,27200,10.5,9.9,8.9,8.4
5350411.3,4.8,103744,49408,10,9.7,8.5,8.7
5350412.01,11.2,79488,32576,7.3,5.9,5.4,5
5350412.02,12.4,63680,36992,9.9,9.2,8,8.4
5350412.04,14.3,89216,30176,5.1,4.6,3.4,3.5
5350412.06,14.2,78482,31104,6.5,5.8,4.5,3.9
5350412.08,20.4,71885,24448,7.6,6.8,5.7,5.4
5350412.1,16.7,84565,27936,5.6,4.9,4.7,4.5
5350412.11,9.8,100915,39680,4.9,4,4.3,4.2
5350412.12,11.8,81280,28608,8.6,6.7,6.5,5.7
5350412.13,15.4,87744,30592,4.7,4.2,3.3,3.2
5350412.14,5.9,129195,39040,3.1,2.7,2.5,2.4
5350412.15,7.7,104533,44928,5.2,4.8,4.7,4.7
5350412.18,6.3,126635,48768,5.3,5.1,3.7,3.8
5350412.19,8.1,99684,40064,6.1,5.2,3.7,3.4
5350412.2,8.6,94784,43296,5.7,5.4,3.7,3.6
5350412.21,x,x,x,x,x,x,x
5350412.22,8.1,98005,46336,8.3,7.5,6.4,5.9
5350412.24,8,96654,50048,8.2,7.6,6.8,6.5
5350412.25,7.3,100096,41088,8,7.1,5.5,5
5350412.26,8.5,96628,48128,8.1,7.3,6.1,5.9
5350413.01,3.8,109966,51840,7.4,6.8,5.3,5.1
5350413.02,6.6,102336,49024,8.1,7.1,6.3,5.7
5350420.03,12.4,55859,30656,21.9,20.9,16.5,16.7
5350420.05,10,59251,34645,20.9,20.2,15.8,16.6
5350420.06,8.2,90982,43776,12.2,11.7,9.8,10.1
5350420.08,15.8,50224,36032,22.6,22.1,17.1,18.7
5350420.09,16.3,47716,27819,28.7,25.9,22.6,21.6
5350420.1,4.7,108800,17600,14.9,13.7,13,12.7
5350420.11,5.4,113451,30656,13.1,13.1,11.3,11.8
5350420.13,7.6,60736,39296,20.9,19.5,16.9,16.3
5350420.14,8.4,60896,42880,21.3,19.2,16.6,16.3
5350420.15,7,82389,35200,19.4,19.4,16.9,17.2
5350421.01,6.1,82784,38144,13.8,14.4,11.4,12.1
5350421.04,15.8,56544,34944,17.8,18,13.7,14.8
5350421.05,8.1,87040,45440,11.3,11.2,8.5,9.2
5350421.06,13.2,63552,36864,16.2,15.6,11.6,12.1
5350421.07,6.7,96358,39936,11.2,11.2,9.1,9.2
5350422.02,15.9,50645,25280,25.4,22.4,19.4,18.4
5350422.03,6.6,88875,38528,13,12.6,10,10.1
5350422.04,6.3,90661,34944,16.8,15.7,13.5,12.8
5350422.05,6.6,87450,28288,17.8,17.5,14.2,14.5
5350422.06,16.8,46413,20288,28.2,22.7,23.2,20.9
5350423.01,6.6,84275,36907,11.3,11.4,9.7,10.3
5350423.02,7,81152,32768,13.2,12.3,11.1,10.5
5350424.04,7.3,92992,34560,12.1,11.9,8.3,8
5350424.05,11.1,71452,28224,17.9,15.4,13.3,12.3
5350424.07,5.7,92774,45472,13.5,13,10.8,10.7
5350424.08,6.1,101461,34560,10.8,10.3,9.1,8.8
5350424.09,8.3,80786,36992,13.6,13.8,11.3,11.9
5350424.1,6.1,101339,46976,8.2,8.6,6.2,6.4
5350424.11,7.1,89670,37461,12.6,12.3,9.7,9.8
5350424.13,4.5,85675,30144,14.6,15,9.6,10
5350424.14,5.9,94397,48768,11.7,11.3,9,9.1
5350424.15,6.1,88371,46240,13.8,13.5,10.7,10.6
5350424.16,5.9,95963,44160,12.9,12.7,10.6,10.6
5350430.03,9,87133,40192,7.5,7.1,4.1,4.2
5350430.05,8,92896,43392,7.2,6.9,2.8,3
5350430.06,7.4,90816,50752,7.8,7.1,3.2,3.4
5350430.07,8.6,79898,38016,9,8.4,4.1,4.6
5350430.08,9.6,80256,34048,9.4,8.4,4.4,4.6
5350431.01,9.8,88096,47136,7,8.4,3.4,4.7
5350431.02,5.4,99755,36992,9.6,9.4,4.2,4.6
5350440,4.3,93617,47808,9.4,9.7,7.1,7.8
5350441.02,9.1,63923,35072,13.2,12.8,10.6,10.9
5350441.03,5.6,96768,40128,7,6.7,6.4,6.3
5350441.04,4.4,117760,41216,7.3,6.4,5.6,4.9
5350442.02,12.1,67072,32320,14.8,13.1,11.7,10.9
5350442.03,3.5,121344,45248,5.2,5.1,4.3,4.4
5350442.04,8.4,87808,38784,7.5,6.1,6.7,6.5
5350442.05,6.7,84154,48000,8.1,7.5,6.2,6
5350442.06,5.7,94149,51680,9.7,9.4,7.2,7.4
5350450.02,13.4,63744,27328,14.3,11.7,11.3,9.9
5350450.03,9.2,80213,41536,9.8,8.8,7.7,7.2
5350450.05,6.8,91989,44672,8.8,7.8,6.9,6.6
5350450.06,4.7,114074,34816,9.4,9.3,7.8,7.9
5350451.01,14.4,61312,21792,15.7,11,12.2,9.5
5350451.02,12.9,56384,33109,13.9,13.6,11.7,12.7
5350451.03,10.7,78771,35115,9.6,8.6,7.5,7.4
5350451.05,6.4,104858,26656,8.5,7.6,6.7,6
5350451.06,6.3,90734,51115,8.7,7.8,6.8,6.2
5350451.07,5.9,93147,57984,7.3,6.7,5.7,5.4
5350452.01,12.4,68238,37504,11,11.1,8.9,9.2
5350452.02,13.8,60864,32032,14.5,13.1,13.1,12.8
5350452.03,10.8,73472,28715,10.1,8.9,8.4,7.9
5350452.05,7.4,93133,48448,10.6,10,8.2,8
5350452.06,8,88533,48256,9.8,8.8,8.2,7.7
5350452.07,7.8,99669,45184,5.2,4.6,4.7,4.4
5350455,7.8,86601,38229,7.9,7.4,2.7,2.9
5350456.01,7.7,98261,43072,5.3,5.1,3.1,3.4
5350456.02,8.8,87276,37024,7.4,6.7,6.1,5.5
5350456.03,9.3,87757,38144,6.4,6,4.3,4.1
5350460.01,5.6,106432,39616,7.1,6.3,3.3,3.4
5350460.02,4.2,84480,36608,11.1,11.1,5.2,6.2
5350461.01,5.7,112992,36448,6.4,5.5,2.8,2.7
5350461.02,6.6,89746,40960,7.2,6.8,3.4,3.3
5350470,11.4,74650,32512,8.5,7.9,2.3,2.9
5350471,12.7,70528,33664,12.2,11.7,4.5,5.6
5350472,10.4,74272,41838,9.8,8.7,4.3,4.7
5350473.01,10.4,81997,23328,8.6,7.4,3.8,4.4
5350473.02,11.9,70802,33792,13.7,11.7,5.6,5.7
5350473.03,13.2,68023,31104,10.8,10,5,6
5350474,10.7,73440,37056,9.7,9.3,3.8,4.3
5350475,16.2,60301,28736,14.5,13.1,6,7.3
5350476.01,18.3,41088,18048,...,...,...,...
5350476.02,14.1,62336,34432,14.9,14.4,4.2,5.3
5350480.01,15.8,57941,31083,11.9,9.6,5.7,5.9
5350480.02,9.6,85811,31616,9.2,7.7,3,2.8
5350481.01,8.9,87753,45312,7.8,6.3,2.8,2.6
5350481.02,12.6,69291,34688,9.3,8.4,4.3,4.9
5350482,8.7,89600,38592,7.6,6.8,2.6,2.6
5350483.01,9.8,74673,38784,7.7,6.9,3.1,3.1
5350483.02,12.9,75543,38784,8.5,8.2,3,3.4
5350484.02,8.7,83136,38613,6.9,5.8,2.8,2.9
5350484.03,19.9,71258,43904,5.7,7.4,1.9,3
5350484.04,8.8,86272,38272,9.1,8.7,4.5,5.2
5350485.01,10,77166,41941,8.8,7.5,4,4.3
5350485.02,12.4,64784,32384,9.7,7.9,4,4.7
5350500.01,12.5,48597,33312,20.5,18.5,15.6,15.1
5350500.02,14.2,54357,31920,18.8,18.1,15.6,15.8
5350501.01,8.9,70656,45491,9.4,8.7,7.2,7.2
5350501.02,5.2,97443,41856,7.8,7.3,7,6.9
5350502.01,10.8,71454,39253,10.7,9.3,8.9,7.7
5350502.02,13.3,68181,26816,10.2,6.2,7.1,5.2
5350503,12.4,64358,37717,14.3,13.5,11.9,12.2
5350504,8.3,89344,48832,8.7,7.6,7.5,7.1
5350505.01,3.5,140753,60288,4.5,4.7,3.7,4
5350505.02,2.7,151744,58496,6.7,6.7,5.9,6
5350506,2.3,167936,45952,4.4,4.4,3.3,3.5
5350507,5.8,97650,42176,7.2,7.5,6.6,7.2
5350508,10.1,82688,32320,8,7,6.1,6
5350509.01,9.9,76089,41600,7.1,6.4,6.2,6
5350509.02,9.5,85248,44672,5.1,5.3,4.3,5.1
5350510,9.4,91477,35488,6,5.8,5.1,5.2
5350511.01,16.9,46592,32512,29.2,26.2,23.3,21.7
5350511.02,14,63730,34112,14.2,13.8,12.2,12.6
5350512,15.7,52144,27797,24.2,22.5,19.7,18.9
5350513.01,8.5,83552,39782,9.6,10.3,7.8,8.8
5350513.02,18.7,48491,22912,25.4,22.9,19.5,18.7
5350513.03,10.4,53650,29645,22,20.4,17.4,17.2
5350513.04,10.8,86477,35712,7.9,8,7.1,7.3
5350514.01,3.6,135168,70912,7.3,8.5,5.6,6.4
5350514.02,10.5,58176,24992,29.5,26.6,22.1,20.8
5350515.01,9.7,87467,43904,6.7,6.6,5.7,6.1
5350515.02,10.1,74189,33408,11,10.6,9.2,9.3
5350516.01,8.3,91827,35968,6.9,5.4,5.1,4.5
5350516.02,8.5,87808,46560,6.7,6.1,5.4,5.2
5350516.03,10.6,68659,42112,10.1,8.5,7.4,6.6
5350516.04,12.5,55424,36779,18.8,16.4,14.3,13.4
5350516.05,10.4,73779,43712,11.9,10.2,9.4,8.6
5350516.06,12.6,69433,31578,11.6,9.6,9.1,7.7
5350516.08,14.3,60526,26496,18.3,14.3,13.5,11.2
5350516.09,11.6,73519,43328,12.4,12.3,9.5,9.7
5350516.11,5.7,109440,50219,7.3,7.4,5.7,6.3
5350516.16,9.7,76345,49280,14.7,18.1,13.1,17.4
5350516.17,9.8,71520,44928,16.4,15.2,13.3,12.7
5350516.18,9.1,91776,44160,8,7.7,6.2,6
5350516.2,6.8,102074,45952,5.8,5,4.5,4.1
5350516.21,6.6,105088,48768,6.3,5.8,4.1,4.3
5350516.22,5.9,101536,47232,7,5.7,4.9,4
5350516.23,6.8,105911,50176,6.3,5.3,4.5,3.6
5350516.24,7,109312,54656,5.6,5.4,4.4,4.3
5350516.25,9.1,83968,20992,13.7,12.8,10.9,10.4
5350516.26,10.1,86613,33664,14.4,12.6,10.4,9.4
5350516.28,6,94336,56256,10.9,9.8,8.3,7.8
5350516.29,8.6,79701,24320,19.1,16.3,15.2,13.4
5350516.3,4.4,110820,51584,9.9,9.4,7.4,7.2
5350516.31,9.7,98240,45696,6.1,6.5,5,6.2
5350516.32,5.3,100565,51328,6.9,5.6,5.7,4.7
5350516.37,11.1,63264,39040,16.6,14.5,13.7,12.5
5350516.38,7.8,81692,48043,15.5,13.2,12.7,11.4
5350516.39,7.7,95659,47744,8.3,7.9,6.6,6.3
5350516.4,6.2,98176,51840,7.3,6.4,5.4,4.9
5350516.41,7.5,80185,48213,16.3,13.7,13.2,11.2
5350516.42,7.6,88576,46656,13,11.7,9.9,9.1
5350516.43,7.6,76339,43904,14.8,12.8,11.2,10
5350516.44,6.5,85824,48512,17,14.6,14.1,12.3
5350516.46,6.1,103680,43904,12.3,11.4,9.6,9
5350516.47,6.6,97536,46976,13.7,12.7,10.4,10.1
5350516.48,8.2,84261,44672,16.9,15.1,13.3,12
5350516.49,7.3,77312,48192,18.5,16.7,14.6,13.4
5350517,8.6,84864,48000,11.9,11.8,9.8,9.9
5350518,17.5,49810,22432,25.7,23.6,20.6,20.2
5350519,13,70656,33728,12.7,11.5,10.8,10.9
5350520.01,16.3,67214,29120,16.1,15.2,12.5,13
5350520.02,12.1,67182,33984,19.5,17.9,16.1,15.6
5350520.05,14.9,61330,32192,16.6,15.6,12.5,12.7
5350520.07,16.1,47653,27157,32.6,28.5,25.5,23.4
5350520.08,10.7,68070,23130,16.6,13.5,13.3,11.8
5350520.09,9.6,53539,44743,27.9,24.9,22.2,20.7
5350520.1,9.9,54480,48299,30.4,28.3,26.4,25.4
5350521.01,15.2,52817,38869,24,21.3,19.6,18
5350521.02,13.5,75605,35712,8,7,6.7,6.5
5350521.03,14.3,69348,35456,14.5,12.9,11.7,10.7
5350521.04,13.6,63680,38240,15.9,14.1,11.6,10.5
5350521.05,15.3,50375,31147,19.5,17.6,14.9,14.6
5350521.06,17.6,46062,24960,29.4,22.4,23.7,19.2
5350522,14.7,66731,31936,13.6,13.4,10,10.2
5350523,15.6,54290,32992,19.3,18,15.5,15.3
5350524.01,13.2,66133,29376,16.5,12.3,12.5,10
5350524.02,16.2,53867,33248,17.7,17.7,13.7,14.7
5350525.01,17,56576,31552,23.3,21,18.7,16.4
5350525.02,18.8,47424,25216,26.2,22.4,18.8,17.7
5350526.01,16.3,55150,30272,22.2,19.8,17.1,15.8
5350526.02,11.7,53504,32128,27.3,24.6,19.5,18
5350527.01,9.4,52332,37856,27.8,28,25.2,25.9
5350527.02,13.7,73877,35968,12.3,11,9.4,9.1
5350527.03,10.5,58656,42222,21.7,21.3,18,18.5
5350527.04,8.9,84070,41024,8.9,8.5,7.1,6.9
5350527.05,12.5,75904,39322,9.3,8.6,7.1,6.8
5350527.06,12.3,79104,28160,11.1,9.7,8.5,8.3
5350527.07,14.7,67129,33621,14.7,12.3,10.4,9.4
5350527.08,11.4,84096,25728,10,8.8,9.2,8.8
5350527.09,10.7,83712,39723,11.7,10.7,9.2,9.2
5350528.01,9.3,85408,23539,12.8,9,8.9,7.4
5350528.02,10.5,84966,22144,13.7,11.2,10.3,9.1
5350528.1,10.8,85555,36480,12.5,11.1,10.6,10.1
5350528.11,13.7,53394,42880,24.8,24,18.6,19.3
5350528.12,10,96768,33664,9.8,8.8,7.9,7.6
5350528.13,7.4,107648,48224,7.2,6.7,5.8,5.6
5350528.15,8.6,89344,33472,14.9,13.2,11.7,10.7
5350528.16,9.2,83797,30784,14.5,12.3,11.4,10.2
5350528.18,8.9,89941,41344,10.5,9.3,8.2,7.7
5350528.19,10.9,81600,39616,11.4,10.2,10,9.8
5350528.2,14.1,76937,38720,11.8,10.9,9.1,9.5
5350528.21,18.2,52275,22848,21.4,17.9,17.6,17
5350528.22,15.3,66411,34560,17,16.9,15,16.7
5350528.24,11,85065,29792,10.4,10.2,7.8,8.1
5350528.25,9.9,71893,36096,15,13,12.5,11.4
5350528.26,13.3,53414,29952,25.4,20.9,20.2,17.6
5350528.31,19.6,56141,27435,17.4,17.4,15.8,18.5
5350528.32,7.5,101339,51584,8.9,7.5,7.5,6.8
5350528.33,7.2,100143,45696,8.4,7.9,7,6.7
5350528.34,6.8,82976,44416,8.1,7.4,6.4,6
5350528.35,8,92672,44160,8.5,7.5,7.2,6.6
5350528.36,14.9,68422,22944,18.3,18.5,15.2,16.9
5350528.37,7.3,96000,52800,7,6.3,5.7,5.6
5350528.39,5.3,99182,55424,6.2,5.2,4.6,4.1
5350528.4,5.7,105856,44160,7.6,6.6,5.8,5.3
5350528.41,9.4,84169,29120,12.1,10.8,10.1,9.5
5350528.42,9.9,87360,44288,13.3,11.6,11.4,10.2
5350528.43,9.2,82091,38272,11.9,10.3,9.1,8.5
5350528.44,8.8,93824,41088,6.7,5.8,5.8,4.8
5350528.45,12.3,67755,20032,20.3,16.6,15.3,12.9
5350528.46,9.2,85547,46336,13.2,11,11.2,9.7
5350528.47,9.3,85931,28224,13.6,10.5,10.7,8.9
5350528.48,9.6,90405,45056,11.3,9.7,9.4,8.5
5350528.49,5.4,106935,48640,6.8,6.4,6.8,6.6
5350529.01,18.2,56000,27563,22.4,20.1,19,18.5
5350529.02,20.6,53077,21717,24.9,21.4,19.3,17.9
5350530.01,20.9,54554,29856,25.9,23.8,20.8,20.5
5350530.02,21.5,49963,23776,24,20.1,17.5,16
