5350142,43264,79313
5350150,39168,86068
5350151,20544,63600
5350152,41003,85231
5350153,26944,54514
5350154,37397,72676
5350155,14448,50000
5350156.01,18624,32552
5350156.02,24640,59717
5350157,27072,43421
5350158,20747,44764
5350159.01,23360,54492
5350159.02,27072,67697
5350160,27307,68235
5350161,27648,61905
5350162,25549,55831
5350163,27264,63021
5350164,27605,62449
5350165,30432,76368
5350166,31040,77061
5350167.01,38485,82258
5350167.02,30869,63011
5350168,21069,46649
5350169.01,29632,41026
5350169.02,26880,58071
5350170,26304,59823
5350171,21440,43026
5350172,27861,37938
5350173,19418,29855
5350174,28928,28907
5350175.01,19802,34053
5350175.02,21536,28356
5350176,38784,67246
5350180,25536,55067
5350181.01,40533,69222
5350181.02,22624,68688
5350182,40730,69504
5350183.01,38560,72830
5350183.02,37803,71147
5350184.01,24213,68688
5350184.02,31136,68521
5350185.01,30496,73285
5350185.02,35014,70982
5350186,44928,80922
5350187,36608,76028
5350188,34752,77250
5350189,34637,60894
5350190.01,29376,17763
5350190.02,24256,53029
5350191,32448,71495
5350192,22720,60656
5350193,34816,66254
5350194.01,27456,10218
5350194.02,39552,18490
5350194.03,19584,20677
5350194.04,39744,32265
5350195.01,36864,78114
5350195.02,48341,80462
5350196.01,47104,80161
5350196.02,42475,88108
5350200.01,35584,71903
5350200.02,30630,74396
5350201,25301,67127
5350202,37184,81571
5350203,35840,75639
5350204,27776,82665
5350205,0,0
5350206.01,36224,77925
5350206.02,34475,76456
5350207,34133,63725
5350208,20224,54182
5350209,19536,73180
5350210.01,43584,64419
5350210.02,51569,63963
5350211,34406,77918
5350212,36928,80827
5350213.01,39339,78947
5350213.02,50637,50603
5350214,48939,75416
5350215,35520,76075
5350216,44736,86685
5350217,31680,78295
5350218,56576,89943
5350219,38240,82686
5350220,37056,86706
5350221.01,44501,86624
5350221.02,36704,58660
5350222.01,42368,64701
5350222.02,29264,59369
5350223.01,42240,79801
5350223.02,36480,85377
5350224,55168,81121
5350225.01,45696,69478
5350225.02,32676,48570
5350226,47488,87603
5350227,56448,90566
5350228,56768,87377
5350229,46080,86235
5350230.01,45013,86538
5350230.02,36250,71518
5350231,39680,83359
5350232,64128,85581
5350233,42752,77877
5350234,36949,67865
5350235.01,38016,78269
5350235.02,35310,72940
5350236.01,35360,62056
5350236.02,41280,72227
5350237.01,27008,28833
5350237.02,32128,64967
5350237.03,34560,61862
5350238.01,43264,86861
5350238.02,35872,52696
5350239,35840,51166
5350240.01,38144,88280
5350240.02,35917,77962
5350241,34261,82111
5350242,22592,37658
5350243.01,34603,17884
5350243.02,31520,42896
5350244.01,33170,35614
5350244.02,21280,28171
5350245,29728,45142
5350246,20512,54054
5350247.01,37152,10371
5350247.02,33536,39986
5350248.02,16032,14209
5350248.03,30464,9808
5350248.04,26432,9756
5350248.05,22080,18482
5350249.01,29397,16944
5350249.03,33600,12467
5350249.04,29440,19397
5350249.05,24000,9669
5350250.01,29760,28137
5350250.02,27797,43383
5350250.04,27008,8293
5350250.05,30656,14523
5350260.01,31648,16288
5350260.04,18453,19162
5350260.05,20160,28129
5350260.06,35328,13202
5350260.07,39040,32808
5350261,18221,29151
5350262.01,35904,44996
5350262.02,32640,46997
5350263.02,44672,67344
5350263.03,40960,48658
5350263.04,44826,50705
5350264,107776,60920
5350265,76203,74812
5350266,67840,66306
5350267,53888,41933
5350268,44096,61575
5350269.01,30240,29341
5350269.02,52992,55556
5350270.01,38485,52830
5350270.02,37280,61025
5350271.01,38528,58431
5350271.02,31552,49680
5350272.01,30112,27764
5350272.02,36011,43478
5350273.01,50304,52202
5350273.02,52736,45520
5350274.01,39808,46210
5350274.02,50944,53790
5350275,50528,80763
5350276.01,35712,78212
5350276.02,43520,75836
5350277,35136,82959
5350278,26496,80897
5350279.01,31552,68842
5350279.02,27744,48237
5350280,27456,45230
5350281.01,23232,27027
5350281.02,28544,26109
5350282,35776,72374
5350283.01,22229,33169
5350283.02,20373,48342
5350284,28096,53328
5350285,27968,62673
5350286,31680,50421
5350287.02,28736,46057
5350287.03,22336,31595
5350287.04,25552,64182
5350288,35627,54230
5350289,29675,63606
5350290.01,27968,33023
5350290.02,38443,44315
5350291.02,18928,48488
5350291.03,31296,56681
5350291.04,32992,46605
5350292,24064,25205
5350293,34918,45189
5350294.01,31424,44013
5350294.02,27840,31685
5350295,30123,39070
5350296,0,85714
5350297.01,23680,59288
5350297.02,27584,72881
5350298,30912,75158
5350299.01,36736,63210
5350299.02,45397,33015
5350300,48414,32906
5350301.01,38997,47377
5350301.03,35237,17825
5350301.04,35712,17917
5350302.01,37824,44880
5350302.02,29248,30950
5350302.03,27157,27941
5350303,24832,20873
5350304.01,30528,32649
5350304.02,47936,41031
5350304.03,39936,25768
5350304.04,31168,29388
5350304.05,46720,26632
5350304.06,34773,25431
5350305.01,54272,39586
5350305.03,43947,39617
5350305.04,42229,24649
5350306.01,32704,24760
5350306.02,42325,22591
5350307.03,40224,16373
5350307.04,42155,27371
5350307.05,41941,17606
5350307.06,39339,14836
5350307.07,39104,26646
5350308.02,28768,67480
5350308.03,36224,56621
5350308.04,29440,31189
5350309,23872,39329
5350310.01,40576,81443
5350310.02,27776,62786
5350311.02,21312,36159
5350311.03,28672,52142
5350311.04,25216,29695
5350311.05,29995,22466
5350311.06,33408,25399
5350312.02,23808,14861
5350312.03,25024,29247
5350312.04,23168,13105
5350312.05,19488,5569
5350312.06,23616,28183
5350312.07,18459,45440
5350313,28416,36937
5350314.01,25536,9208
5350314.02,26987,21277
5350315.01,29408,54083
5350315.02,26496,24964
5350315.03,26016,28899
5350316.01,26496,37949
5350316.03,26048,16945
5350316.04,17806,12981
5350316.05,21344,13948
5350316.06,18624,16049
5350317.02,19232,64662
5350317.03,39296,66022
5350317.04,30112,57262
5350317.05,24256,44493
5350318,27883,31871
5350319,30432,45050
5350320.01,20224,61287
5350320.02,27584,36204
5350321.01,29440,31995
5350321.02,36736,35309
5350322.01,35584,15655
5350322.02,17785,31561
5350323.01,39765,41435
5350323.02,42240,38203
5350324.01,30528,22880
5350324.02,28288,22285
5350324.03,25984,34504
5350324.05,17755,20700
5350324.06,39872,20117
5350330,41216,79298
5350331.01,43520,63587
5350331.03,24128,14379
5350331.04,41568,44498
5350332,18944,29294
5350333,39083,59830
5350334,38560,81831
5350335,23115,47063
5350336,31040,58131
5350337.01,18304,60811
5350337.02,27456,77688
5350338,22933,78130
5350339,39616,84742
5350340,29824,38621
5350341.02,24512,41778
5350341.03,11952,11881
5350341.04,19968,20603
5350342,31915,26983
5350343,22507,44946
5350344.01,24448,31511
5350344.02,19029,29365
5350345,28160,36115
5350346.01,26272,25530
5350346.02,30160,19684
5350347,49664,30192
5350348,41728,54283
5350349,27504,36142
5350350,25344,50707
5350351.01,24864,30865
5350351.02,31296,33206
5350352,29664,26351
5350353.02,32341,32420
5350353.03,29355,16145
5350353.04,23787,23103
5350354,35200,30968
5350355.02,31083,24952
5350355.04,32576,22010
5350355.05,25408,24628
5350355.06,18496,14330
5350356,34944,41630
5350357.01,18816,18494
5350357.02,17774,23417
5350358.01,34176,48077
5350358.02,20288,33229
5350358.03,15072,30748
5350359,21965,30993
5350360,43072,45326
5350361.01,45952,63903
5350361.02,45995,50662
5350362.01,38656,23563
5350362.02,34944,27070
5350362.03,33408,24307
5350362.04,36301,24236
5350363.02,37717,42138
5350363.04,30272,17041
5350363.05,17984,11397
5350363.06,37632,14315
5350363.07,17536,13118
5350364.01,27712,31436
5350364.02,38784,32487
5350365,27808,24266
5350366,25600,28838
5350367.01,31296,13011
5350367.02,37664,40417
5350368.01,33323,12958
5350368.02,21227,35620
5350369,35200,30784
5350370.01,29632,14887
5350370.02,31334,21429
5350370.03,31680,36118
5350371,30784,48809
5350372,36011,44407
5350373,29856,41328
5350374.01,35029,35010
5350374.02,28800,29374
5350374.03,17787,22732
5350375.01,18848,37296
5350375.02,38016,43521
5350375.03,25216,20019
5350375.04,33195,18250
5350375.05,32320,34823
5350376.01,23872,16467
5350376.02,25472,7685
5350376.04,25088,14644
5350376.05,22944,5328
5350376.06,22976,0
5350376.08,35200,14959
5350376.09,24896,9005
5350376.11,26432,17105
5350376.12,35072,29029
5350376.13,25920,8763
5350376.14,26176,8874
5350376.15,31040,12060
5350376.16,28160,19557
5350377.01,36352,15075
5350377.02,33408,18866
5350377.03,37312,19073
5350377.04,25920,4962
5350377.06,24448,964
5350377.07,25152,3763
5350378.02,24128,15385
5350378.03,37120,14402
5350378.04,32640,7417
5350378.05,26272,17051
5350378.06,21696,5041
5350378.07,31424,9350
5350378.08,22720,9771
5350378.11,32896,9418
5350378.12,19541,15815
5350378.14,33088,7351
5350378.16,33920,5546
5350378.17,40576,11799
5350378.18,24192,3089
5350378.19,30400,3690
5350378.2,21760,5164
5350378.21,26944,4229
5350378.22,24512,3994
5350378.23,27200,10683
5350378.24,21728,5122
5350378.25,38400,2040
5350378.26,54656,3409
5350378.27,40960,4918
5350378.28,30912,5031
5350400.02,46720,62318
5350400.03,39680,44992
5350400.04,36096,59383
5350400.06,44928,65050
5350400.07,42880,80243
5350400.08,25429,65295
5350400.11,24448,3674
5350400.12,32704,33696
5350400.13,29419,2844
5350400.14,24576,3598
5350400.15,48576,63215
5350400.16,34432,25417
5350400.17,26944,4140
5350400.18,17757,4040
5350400.19,52416,33420
5350400.2,45184,8362
5350400.21,45184,12977
5350400.22,40320,10915
5350400.23,24384,8475
5350401.04,26432,14774
5350401.05,35648,7822
5350401.06,35200,25402
5350401.07,30752,54534
5350401.08,50688,40707
5350401.09,33088,10733
5350401.1,39744,17289
5350401.11,31328,5835
5350401.13,25664,5152
5350401.14,38208,27081
5350401.15,43904,48629
5350401.17,26560,15537
5350401.18,37728,14646
5350401.19,24896,6589
5350401.2,28096,2283
5350401.21,24597,3010
5350401.22,25472,7347
5350401.23,32576,15550
5350402.01,47296,46058
5350402.02,25696,29813
5350402.03,41088,67966
5350402.04,48282,42172
5350402.05,65792,54430
5350402.06,29888,51186
5350402.07,45952,50868
5350402.08,37589,41162
5350402.09,41088,63456
5350402.1,42368,41201
5350402.12,37427,9615
5350402.13,40576,38167
5350403.01,23808,19063
5350403.04,33920,6636
5350403.05,53120,28470
5350403.07,30443,6878
5350403.09,28224,3792
5350403.1,39552,7761
5350403.11,34432,5932
5350403.12,42624,13759
5350403.13,47360,30128
5350403.14,39552,8030
5350403.15,40704,9237
5350403.16,38080,28269
5350410.02,30656,43721
5350410.03,36224,72664
5350410.04,30784,80180
5350410.05,49280,80048
5350410.07,46592,56889
5350410.09,32896,49595
5350410.1,42944,71302
5350410.11,21248,87623
5350410.12,35072,74463
5350410.13,40064,81970
5350410.14,33536,65557
5350410.15,28832,51407
5350411.01,37547,43292
5350411.04,26304,74866
5350411.07,31061,87785
5350411.08,44672,61220
5350411.09,42560,59479
5350411.12,39552,61483
5350411.15,38272,62425
5350411.16,40576,63923
5350411.17,36096,50235
5350411.18,43840,45777
5350411.19,28928,66999
5350411.21,45440,33915
5350411.22,39680,60353
5350411.23,34048,65714
5350411.24,32704,23061
5350411.25,40832,35630
5350411.26,39936,58659
5350411.27,41600,71275
5350411.28,48512,69582
5350411.29,27200,62716
5350411.3,49408,55868
5350412.01,32576,76480
5350412.02,36992,80861
5350412.04,30176,79239
5350412.06,31104,82219
5350412.08,24448,79151
5350412.1,27936,66412
5350412.11,39680,74421
5350412.12,28608,59849
5350412.13,30592,89634
5350412.14,39040,90583
5350412.15,44928,88329
5350412.18,48768,83191
5350412.19,40064,75667
5350412.2,43296,77257
5350412.21,0,0
5350412.22,46336,61748
5350412.24,50048,45161
5350412.25,41088,54314
5350412.26,48128,43895
5350413.01,51840,73048
5350413.02,49024,49883
5350420.03,30656,37721
5350420.05,34645,15455
5350420.06,43776,18798
5350420.08,36032,53325
5350420.09,27819,47351
5350420.1,17600,4420
5350420.11,30656,18336
5350420.13,39296,25878
5350420.14,42880,27120
5350420.15,35200,17817
5350421.01,38144,57153
5350421.04,34944,66268
5350421.05,45440,70100
5350421.06,36864,52632
5350421.07,39936,63962
5350422.02,25280,51167
5350422.03,38528,16147
5350422.04,34944,10727
5350422.05,28288,10790
5350422.06,20288,53854
5350423.01,36907,76543
5350423.02,32768,65150
5350424.04,34560,19751
5350424.05,28224,27571
5350424.07,45472,43180
5350424.08,34560,56225
5350424.09,36992,65634
5350424.1,46976,69572
5350424.11,37461,56045
5350424.13,30144,31674
5350424.14,48768,42348
5350424.15,46240,32856
5350424.16,44160,33087
5350430.03,40192,80310
5350430.05,43392,55335
5350430.06,50752,42408
5350430.07,38016,61411
5350430.08,34048,48003
5350431.01,47136,85235
5350431.02,36992,73964
5350440,47808,72773
5350441.02,35072,81998
5350441.03,40128,83299
5350441.04,41216,81713
5350442.02,32320,82719
5350442.03,45248,85985
5350442.04,38784,85813
5350442.05,48000,69613
5350442.06,51680,46398
5350450.02,27328,84364
5350450.03,41536,80176
5350450.05,44672,70017
5350450.06,34816,55146
5350451.01,21792,89019
5350451.02,33109,87815
5350451.03,35115,75825
5350451.05,26656,82430
5350451.06,51115,70695
5350451.07,57984,65041
5350452.01,37504,86804
5350452.02,32032,83640
5350452.03,28715,86746
5350452.05,48448,52731
5350452.06,48256,53061
5350452.07,45184,86466
5350455,38229,89166
5350456.01,43072,91876
5350456.02,37024,84054
5350456.03,38144,94975
5350460.01,39616,82954
5350460.02,36608,85631
5350461.01,36448,87150
5350461.02,40960,91640
5350470,32512,96583
5350471,33664,94216
5350472,41838,83849
5350473.01,23328,92040
5350473.02,33792,90916
5350473.03,31104,95245
5350474,37056,95380
5350475,28736,91686
5350476.01,18048,100000
5350476.02,34432,96098
5350480.01,31083,89550
5350480.02,31616,73118
5350481.01,45312,75251
5350481.02,34688,90953
5350482,38592,81861
5350483.01,38784,96062
5350483.02,38784,92308
5350484.02,38613,93909
5350484.03,43904,92075
5350484.04,38272,96023
5350485.01,41941,87469
5350485.02,32384,95190
5350500.01,33312,71237
5350500.02,31920,77823
5350501.01,45491,76775
5350501.02,41856,69332
5350502.01,39253,64058
5350502.02,26816,73176
5350503,37717,66301
5350504,48832,81686
5350505.01,60288,79351
5350505.02,58496,73351
5350506,45952,79926
5350507,42176,81758
5350508,32320,82372
5350509.01,41600,80294
5350509.02,44672,84117
5350510,35488,88698
5350511.01,32512,39643
5350511.02,34112,69080
5350512,27797,49644
5350513.01,39782,62931
5350513.02,22912,50952
5350513.03,29645,39130
5350513.04,35712,67772
5350514.01,70912,55224
5350514.02,24992,35325
5350515.01,43904,78652
5350515.02,33408,68390
5350516.01,35968,64096
5350516.02,46560,61820
5350516.03,42112,65061
5350516.04,36779,47436
5350516.05,43712,64988
5350516.06,31578,62583
5350516.08,26496,53601
5350516.09,43328,56571
5350516.11,50219,63355
5350516.16,49280,62146
5350516.17,44928,56034
5350516.18,44160,72549
5350516.2,45952,52560
5350516.21,48768,54499
5350516.22,47232,45833
5350516.23,50176,45268
5350516.24,54656,60701
5350516.25,20992,50063
5350516.26,33664,39526
5350516.28,56256,36261
5350516.29,24320,35423
5350516.3,51584,29313
5350516.31,45696,43693
5350516.32,51328,42319
5350516.37,39040,33808
5350516.38,48043,19969
5350516.39,47744,23973
5350516.4,51840,37774
5350516.41,48213,19529
5350516.42,46656,20580
5350516.43,43904,30936
5350516.44,48512,28543
5350516.46,43904,18438
5350516.47,46976,23707
5350516.48,44672,12957
5350516.49,48192,17871
5350517,48000,62130
5350518,22432,43284
5350519,33728,47193
5350520.01,29120,30816
5350520.02,33984,29690
5350520.05,32192,34865
5350520.07,27157,18927
5350520.08,23130,36796
5350520.09,44743,25228
5350520.1,48299,22475
5350521.01,38869,33275
5350521.02,35712,61458
5350521.03,35456,28308
5350521.04,38240,55972
5350521.05,31147,50696
5350521.06,24960,36535
5350522,31936,65333
5350523,32992,64801
5350524.01,29376,52626
5350524.02,33248,65084
5350525.01,31552,47281
5350525.02,25216,60649
5350526.01,30272,44103
5350526.02,32128,49569
5350527.01,37856,28198
5350527.02,35968,68649
5350527.03,42222,38228
5350527.04,41024,75128
5350527.05,39322,66244
5350527.06,28160,59707
5350527.07,33621,55601
5350527.08,25728,38499
5350527.09,39723,37216
5350528.01,23539,34389
5350528.02,22144,21339
5350528.1,36480,25945
5350528.11,42880,27172
5350528.12,33664,22802
5350528.13,48224,41613
5350528.15,33472,26349
5350528.16,30784,17212
5350528.18,41344,29502
5350528.19,39616,22129
5350528.2,38720,26057
5350528.21,22848,16290
5350528.22,34560,12768
5350528.24,29792,26266
5350528.25,36096,26101
5350528.26,29952,25465
5350528.31,27435,19704
5350528.32,51584,26835
5350528.33,45696,35066
5350528.34,44416,32942
5350528.35,44160,37645
5350528.36,22944,5052
5350528.37,52800,20750
5350528.39,55424,37857
5350528.4,44160,36723
5350528.41,29120,16334
5350528.42,44288,10370
5350528.43,38272,18063
5350528.44,41088,52403
5350528.45,20032,24332
5350528.46,46336,15325
5350528.47,28224,26331
5350528.48,45056,8553
5350528.49,48640,35831
5350529.01,27563,17978
5350529.02,21717,18646
5350530.01,29856,21018
5350530.02,23776,18374
5350531.01,29120,19784
5350531.02,31136,17722
5350532.01,31168,14901
5350532.02,24256,14392
5350540.01,35776,83488
5350540.02,39296,81417
5350550.01,45504,71519
5350550.02,36773,64896
5350560,34816,50524
5350561,38400,45148
5350562.02,37824,48613
5350562.03,39680,53260
5350562.04,41856,47194
5350562.05,40768,45414
5350562.06,43712,45673
5350562.07,36352,50057
5350562.08,40576,55612
5350562.09,40064,51247
5350562.11,44288,57903
5350562.12,35639,26838
5350562.13,34688,32051
5350562.14,39616,40103
5350562.15,40320,29787
5350563.01,23872,15338
5350563.02,38144,52800
5350564.01,36992,56421
5350564.02,39040,28945
5350570.01,34389,38176
5350570.02,42880,86761
5350571.01,35584,45478
5350571.02,39296,78562
5350572.01,32747,63556
5350572.04,34432,41452
5350572.05,32555,33164
5350572.07,40320,24348
5350572.08,30432,12557
5350572.09,45952,27676
5350572.1,32512,18792
5350573.03,27456,47987
5350573.05,33152,58513
5350573.06,50496,39270
5350573.07,34304,54819
5350573.09,35456,26755
5350573.1,51541,27189
5350573.11,37589,16833
5350574,32768,70344
5350575.01,27808,47029
5350575.02,29664,55016
5350575.03,33664,40790
5350575.04,37163,56301
5350575.05,40853,39250
5350575.07,61184,12118
5350575.08,39488,33514
5350576.04,43520,70773
5350576.05,40832,32698
5350576.06,46720,45505
5350576.07,38016,42949
5350576.09,46208,77687
5350576.1,39552,16849
5350576.16,37760,15480
5350576.17,45056,16778
5350576.2,36224,9152
5350576.22,32768,14189
5350576.24,41216,27024
5350576.29,54400,25286
5350576.31,28800,63239
5350576.32,46848,33508
5350576.33,39424,69661
5350576.34,49280,27407
5350576.4,38784,5905
5350576.41,49088,15558
5350576.42,49280,17670
5350576.43,44864,24632
5350576.44,45696,28315
5350576.45,26688,12252
5350576.46,37504,12088
5350576.47,49152,8772
5350576.49,48896,17427
5350576.5,45995,14540
5350576.52,46720,14226
5350576.53,50368,16972
5350576.54,53312,3532
5350576.55,46976,6396
5350576.56,40320,6382
5350576.57,40768,21791
5350576.58,45696,8314
5350576.59,41216,3206
5350576.6,50048,3768
5350576.61,44416,8062
5350576.62,34048,5196
5350576.63,47680,8521
5350576.64,44416,8367
5350576.65,61056,8917
5350576.66,41344,6899
5350576.67,43392,4883
5350576.68,27200,14624
5350576.69,35968,5197
5350576.7,53120,14097
5350576.71,45568,10349
5350576.72,27968,25391
5350585.02,40064,79854
5350585.03,35680,90968
5350585.05,49331,91823
5350585.07,39520,84890
5350585.08,43584,89764
5350585.09,38528,94789
5350585.1,40320,88757
5350586.01,49344,48732
5350586.02,41088,90996
5350587.01,41088,89509
5350587.02,41600,91629
5350590,27840,92388
5350591.01,49152,92992
5350591.02,42496,95112
5350592.01,29163,89388
5350592.02,44928,95529
5350593,41771,91759
5350600.01,52864,80556
5350600.02,50560,54797
5350601,53376,78214
5350602,50816,85996
5350603,28160,70381
5350604,40064,90441
5350605,46848,87395
5350606,30272,75444
5350607,42496,84122
5350608,38784,76893
5350609,41728,83274
5350610.02,52672,71251
5350610.03,40747,88280
5350610.04,33707,90547
5350611,43136,86826
5350612.01,0,0
5350612.03,40704,66480
5350612.05,41728,76863
5350612.08,39296,57419
5350612.1,0,0
5350612.11,57472,72978
5350612.12,43904,72389
5350612.13,46976,80848
5350612.14,45184,74402
5350612.15,62080,58327
5350612.18,62592,65698
5350612.19,50048,62515
5350612.2,62080,62584
5350612.21,56128,58252
5350612.22,64448,52768
5350612.23,62080,61926
5350612.24,44928,51065
5350612.25,47168,59003
5350612.26,47659,62324
5350612.27,46592,68075
5350613.01,38485,78858
5350613.03,32416,75905
5350613.04,32736,68595
5350614.01,52309,82879
5350614.02,40384,83250
5350615,56576,37452
5350620.01,49152,47526
5350620.05,60288,56230
5350620.06,58752,47791
5350620.07,55936,51546
5350620.08,51712,42163
5350620.09,59008,55246
5350620.1,58816,44499
5350620.11,57472,42532
5350620.12,54059,40159
5350620.13,40832,89610
5350621,37696,93097
5350622,40363,89859
5350623,31168,88029
5350624,39232,89694
5350625,39552,91045
5350626,42400,88356
5350630,41856,80123
5350631.02,55680,90394
5350631.03,47232,89624
5350631.04,53056,89727
5350632,36480,94863
5350633,42624,93481
5350634.01,51072,94616
5350634.02,35520,94624
5350635,31504,93647
5350636,40405,93645
5350637,39595,94914
5350638,35328,96141
5350639,38059,93573
5350800.01,41856,66775
5350800.02,33344,83802
5350801.01,37845,77667
5350801.02,45696,74678
5350802.01,46400,49667
5350802.02,51584,58550
